U-Turn Detection Debug Log
==================================================
Checking 29 -> 39: Travel = 0.29m, Straight = 0.28m
Checking 29 -> 40: Travel = 0.39m, Straight = 0.39m
Checking 29 -> 41: Travel = 0.40m, Straight = 0.40m
Checking 29 -> 42: Travel = 0.41m, Straight = 0.41m
Checking 29 -> 43: Travel = 0.42m, Straight = 0.41m
Checking 29 -> 44: Travel = 0.46m, Straight = 0.46m
Checking 29 -> 45: Travel = 0.57m, Straight = 0.57m
Checking 29 -> 46: Travel = 0.59m, Straight = 0.59m
Checking 29 -> 47: Travel = 0.60m, Straight = 0.60m
Checking 29 -> 48: Travel = 0.78m, Straight = 0.78m
Checking 29 -> 49: Travel = 0.84m, Straight = 0.84m
Checking 29 -> 50: Travel = 0.85m, Straight = 0.85m
Checking 29 -> 51: Travel = 0.89m, Straight = 0.89m
Checking 29 -> 52: Travel = 0.95m, Straight = 0.95m
Checking 29 -> 53: Travel = 1.09m, Straight = 1.07m
Checking 29 -> 54: Travel = 1.21m, Straight = 1.18m
Checking 30 -> 40: Travel = 0.33m, Straight = 0.33m
Checking 30 -> 41: Travel = 0.34m, Straight = 0.34m
Checking 30 -> 42: Travel = 0.35m, Straight = 0.35m
Checking 30 -> 43: Travel = 0.36m, Straight = 0.36m
Checking 30 -> 44: Travel = 0.41m, Straight = 0.41m
Checking 30 -> 45: Travel = 0.51m, Straight = 0.51m
Checking 30 -> 46: Travel = 0.54m, Straight = 0.53m
Checking 30 -> 47: Travel = 0.54m, Straight = 0.54m
Checking 30 -> 48: Travel = 0.72m, Straight = 0.72m
Checking 30 -> 49: Travel = 0.78m, Straight = 0.78m
Checking 30 -> 50: Travel = 0.79m, Straight = 0.79m
Checking 30 -> 51: Travel = 0.83m, Straight = 0.83m
Checking 30 -> 52: Travel = 0.90m, Straight = 0.89m
Checking 30 -> 53: Travel = 1.03m, Straight = 1.01m
Checking 30 -> 54: Travel = 1.15m, Straight = 1.13m
Checking 31 -> 41: Travel = 0.33m, Straight = 0.33m
Checking 31 -> 42: Travel = 0.34m, Straight = 0.34m
Checking 31 -> 43: Travel = 0.35m, Straight = 0.35m
Checking 31 -> 44: Travel = 0.40m, Straight = 0.40m
Checking 31 -> 45: Travel = 0.50m, Straight = 0.50m
Checking 31 -> 46: Travel = 0.53m, Straight = 0.53m
Checking 31 -> 47: Travel = 0.53m, Straight = 0.53m
Checking 31 -> 48: Travel = 0.72m, Straight = 0.71m
Checking 31 -> 49: Travel = 0.77m, Straight = 0.77m
Checking 31 -> 50: Travel = 0.78m, Straight = 0.78m
Checking 31 -> 51: Travel = 0.82m, Straight = 0.82m
Checking 31 -> 52: Travel = 0.89m, Straight = 0.88m
Checking 31 -> 53: Travel = 1.02m, Straight = 1.01m
Checking 31 -> 54: Travel = 1.14m, Straight = 1.12m
Checking 32 -> 42: Travel = 0.28m, Straight = 0.28m
Checking 32 -> 43: Travel = 0.29m, Straight = 0.29m
Checking 32 -> 44: Travel = 0.34m, Straight = 0.34m
Checking 32 -> 45: Travel = 0.45m, Straight = 0.44m
Checking 32 -> 46: Travel = 0.47m, Straight = 0.47m
Checking 32 -> 47: Travel = 0.48m, Straight = 0.47m
Checking 32 -> 48: Travel = 0.66m, Straight = 0.66m
Checking 32 -> 49: Travel = 0.71m, Straight = 0.71m
Checking 32 -> 50: Travel = 0.73m, Straight = 0.72m
Checking 32 -> 51: Travel = 0.77m, Straight = 0.76m
Checking 32 -> 52: Travel = 0.83m, Straight = 0.83m
Checking 32 -> 53: Travel = 0.96m, Straight = 0.95m
Checking 32 -> 54: Travel = 1.08m, Straight = 1.06m
Checking 33 -> 43: Travel = 0.28m, Straight = 0.28m
Checking 33 -> 44: Travel = 0.33m, Straight = 0.33m
Checking 33 -> 45: Travel = 0.43m, Straight = 0.43m
Checking 33 -> 46: Travel = 0.46m, Straight = 0.46m
Checking 33 -> 47: Travel = 0.46m, Straight = 0.46m
Checking 33 -> 48: Travel = 0.65m, Straight = 0.64m
Checking 33 -> 49: Travel = 0.70m, Straight = 0.70m
Checking 33 -> 50: Travel = 0.71m, Straight = 0.71m
Checking 33 -> 51: Travel = 0.75m, Straight = 0.75m
Checking 33 -> 52: Travel = 0.82m, Straight = 0.81m
Checking 33 -> 53: Travel = 0.95m, Straight = 0.94m
Checking 33 -> 54: Travel = 1.07m, Straight = 1.05m
Checking 34 -> 44: Travel = 0.30m, Straight = 0.30m
Checking 34 -> 45: Travel = 0.40m, Straight = 0.40m
Checking 34 -> 46: Travel = 0.43m, Straight = 0.43m
Checking 34 -> 47: Travel = 0.43m, Straight = 0.43m
Checking 34 -> 48: Travel = 0.62m, Straight = 0.61m
Checking 34 -> 49: Travel = 0.67m, Straight = 0.67m
Checking 34 -> 50: Travel = 0.68m, Straight = 0.68m
Checking 34 -> 51: Travel = 0.72m, Straight = 0.72m
Checking 34 -> 52: Travel = 0.79m, Straight = 0.78m
Checking 34 -> 53: Travel = 0.92m, Straight = 0.91m
Checking 34 -> 54: Travel = 1.04m, Straight = 1.02m
Checking 35 -> 45: Travel = 0.39m, Straight = 0.38m
Checking 35 -> 46: Travel = 0.41m, Straight = 0.41m
Checking 35 -> 47: Travel = 0.42m, Straight = 0.41m
Checking 35 -> 48: Travel = 0.60m, Straight = 0.60m
Checking 35 -> 49: Travel = 0.66m, Straight = 0.65m
Checking 35 -> 50: Travel = 0.67m, Straight = 0.66m
Checking 35 -> 51: Travel = 0.71m, Straight = 0.70m
Checking 35 -> 52: Travel = 0.77m, Straight = 0.77m
Checking 35 -> 53: Travel = 0.90m, Straight = 0.89m
Checking 35 -> 54: Travel = 1.02m, Straight = 1.00m
Checking 36 -> 46: Travel = 0.38m, Straight = 0.37m
Checking 36 -> 47: Travel = 0.38m, Straight = 0.38m
Checking 36 -> 48: Travel = 0.56m, Straight = 0.56m
Checking 36 -> 49: Travel = 0.62m, Straight = 0.62m
Checking 36 -> 50: Travel = 0.63m, Straight = 0.63m
Checking 36 -> 51: Travel = 0.67m, Straight = 0.67m
Checking 36 -> 52: Travel = 0.74m, Straight = 0.73m
Checking 36 -> 53: Travel = 0.87m, Straight = 0.86m
Checking 36 -> 54: Travel = 0.99m, Straight = 0.97m
Checking 37 -> 47: Travel = 0.33m, Straight = 0.33m
Checking 37 -> 48: Travel = 0.51m, Straight = 0.51m
Checking 37 -> 49: Travel = 0.57m, Straight = 0.57m
Checking 37 -> 50: Travel = 0.58m, Straight = 0.58m
Checking 37 -> 51: Travel = 0.62m, Straight = 0.62m
Checking 37 -> 52: Travel = 0.68m, Straight = 0.68m
Checking 37 -> 53: Travel = 0.81m, Straight = 0.80m
Checking 37 -> 54: Travel = 0.94m, Straight = 0.92m
Checking 38 -> 48: Travel = 0.51m, Straight = 0.51m
Checking 38 -> 49: Travel = 0.56m, Straight = 0.56m
Checking 38 -> 50: Travel = 0.57m, Straight = 0.57m
Checking 38 -> 51: Travel = 0.61m, Straight = 0.61m
Checking 38 -> 52: Travel = 0.68m, Straight = 0.68m
Checking 38 -> 53: Travel = 0.81m, Straight = 0.80m
Checking 38 -> 54: Travel = 0.93m, Straight = 0.91m
Checking 39 -> 49: Travel = 0.55m, Straight = 0.55m
Checking 39 -> 50: Travel = 0.56m, Straight = 0.56m
Checking 39 -> 51: Travel = 0.60m, Straight = 0.60m
Checking 39 -> 52: Travel = 0.67m, Straight = 0.67m
Checking 39 -> 53: Travel = 0.80m, Straight = 0.79m
Checking 39 -> 54: Travel = 0.92m, Straight = 0.90m
Checking 40 -> 50: Travel = 0.46m, Straight = 0.46m
Checking 40 -> 51: Travel = 0.50m, Straight = 0.50m
Checking 40 -> 52: Travel = 0.56m, Straight = 0.56m
Checking 40 -> 53: Travel = 0.69m, Straight = 0.68m
Checking 40 -> 54: Travel = 0.81m, Straight = 0.80m
Checking 41 -> 51: Travel = 0.49m, Straight = 0.49m
Checking 41 -> 52: Travel = 0.56m, Straight = 0.55m
Checking 41 -> 53: Travel = 0.69m, Straight = 0.68m
Checking 41 -> 54: Travel = 0.81m, Straight = 0.79m
Checking 42 -> 52: Travel = 0.55m, Straight = 0.54m
Checking 42 -> 53: Travel = 0.68m, Straight = 0.67m
Checking 42 -> 54: Travel = 0.80m, Straight = 0.78m
Checking 43 -> 53: Travel = 0.67m, Straight = 0.66m
Checking 43 -> 54: Travel = 0.79m, Straight = 0.77m
Checking 44 -> 54: Travel = 0.74m, Straight = 0.73m
